Date,Region,Product,Channel,SalesRep,Quantity,UnitPrice,DiscountRate,Revenue
2024-12-06,South,Widget A,Online,Derek,74,43.72,0.05,3073.52
2024-10-27,North,Widget B,Retail,Eva,85,35.87,0.16,2561.12
2024-01-15,South,Widget B,Distributor,Charlie,81,24.46,0.26,1466.13
2024-04-29,South,Widget B,Online,Derek,86,33.9,0.0,2915.4
2024-08-03,West,Widget B,Online,Derek,96,35.41,0.24,2583.51
2024-12-24,South,Widget D,Online,Charlie,41,45.71,0.2,1499.29
2024-06-02,West,Widget D,Retail,Eva,36,15.69,0.24,429.28
2024-03-04,East,Widget D,Retail,Derek,2,19.54,0.15,33.22
2024-12-18,East,Widget B,Distributor,Bob,23,43.59,0.28,721.85
2024-09-20,East,Widget B,Online,Eva,94,19.41,0.23,1404.9
2024-03-29,North,Widget C,Retail,Derek,97,48.62,0.14,4055.88
2024-10-05,South,Widget B,Retail,Bob,28,20.3,0.28,409.25
2024-11-30,North,Widget C,Retail,Alice,80,42.7,0.03,3313.52
2024-10-06,North,Widget B,Distributor,Bob,5,49.46,0.29,175.58
2024-05-21,West,Widget D,Distributor,Derek,50,35.86,0.09,1631.63
2024-03-15,West,Widget C,Online,Eva,70,26.98,0.25,1416.45
2024-08-11,South,Widget B,Distributor,Derek,43,38.03,0.26,1210.11
2024-08-03,East,Widget A,Retail,Eva,63,45.77,0.02,2825.84
2024-01-11,East,Widget B,Distributor,Derek,18,35.68,0.24,488.1
2024-05-19,South,Widget A,Online,Eva,93,48.27,0.09,4085.09
2024-02-16,West,Widget B,Online,Charlie,12,38.24,0.09,417.58
2024-03-03,West,Widget B,Retail,Charlie,92,45.83,0.13,3668.23
2024-02-17,West,Widget D,Retail,Derek,95,14.72,0.2,1118.72
2024-08-14,North,Widget A,Online,Eva,91,24.85,0.14,1944.76
2024-07-09,North,Widget B,Online,Charlie,98,14.6,0.13,1244.8
2024-08-04,South,Widget D,Distributor,Alice,50,19.42,0.07,903.03
2024-06-03,South,Widget B,Online,Charlie,95,46.37,0.08,4052.74
2024-03-22,West,Widget A,Online,Alice,44,44.19,0.17,1613.82
2024-02-29,East,Widget B,Online,Charlie,70,39.25,0.09,2500.22
2024-07-15,South,Widget C,Distributor,Alice,35,29.92,0.06,984.37
2024-06-06,North,Widget B,Online,Charlie,17,16.44,0.08,257.12
2024-07-28,West,Widget B,Retail,Eva,97,38.67,0.03,3638.46
2024-01-11,North,Widget D,Retail,Charlie,25,22.44,0.19,454.41
2024-04-19,South,Widget B,Retail,Alice,9,20.83,0.24,142.48
2024-06-06,South,Widget B,Retail,Derek,58,32.88,0.28,1373.07
2024-08-04,North,Widget A,Online,Derek,44,37.9,0.11,1484.16
2024-05-21,West,Widget D,Retail,Alice,85,34.28,0.08,2680.7
2024-12-27,North,Widget B,Retail,Alice,71,49.31,0.16,2940.85
2024-05-23,West,Widget D,Distributor,Alice,38,48.28,0.24,1394.33
2024-12-11,West,Widget D,Retail,Eva,16,36.63,0.02,574.36
2024-04-27,West,Widget A,Distributor,Alice,66,27.24,0.17,1492.21
2024-10-27,South,Widget B,Retail,Charlie,46,44.04,0.23,1559.9
2024-10-15,West,Widget D,Distributor,Alice,82,31.76,0.22,2031.37
2024-07-01,North,Widget C,Retail,Alice,21,19.79,0.27,303.38
2024-04-11,West,Widget A,Retail,Eva,24,28.33,0.02,666.32
2024-10-03,South,Widget A,Distributor,Eva,15,11.65,0.21,138.05
2024-09-16,East,Widget D,Distributor,Alice,15,11.74,0.15,149.68
2024-03-22,North,Widget B,Retail,Derek,79,28.0,0.07,2057.16
2024-09-12,North,Widget A,Retail,Derek,69,41.27,0.14,2448.96
2024-09-14,South,Widget D,Online,Eva,37,22.01,0.07,757.36
2024-04-17,East,Widget B,Online,Bob,51,38.01,0.29,1376.34
2024-06-17,South,Widget A,Online,Charlie,19,44.79,0.05,808.46
2024-08-15,North,Widget D,Distributor,Eva,77,26.29,0.16,1700.44
2024-07-10,West,Widget A,Distributor,Eva,21,49.22,0.09,940.59
2024-11-17,East,Widget A,Retail,Charlie,23,45.05,0.25,777.11
2024-08-03,South,Widget B,Online,Eva,54,33.87,0.2,1463.18
2024-05-21,North,Widget A,Distributor,Derek,62,40.98,0.11,2261.28
2024-01-20,East,Widget D,Distributor,Eva,94,39.27,0.14,3174.59
2024-03-14,West,Widget A,Online,Charlie,39,49.34,0.2,1539.41
2024-02-11,South,Widget C,Retail,Bob,89,49.67,0.19,3580.71
2024-06-15,East,Widget B,Online,Alice,60,12.24,0.18,602.21
2024-09-27,West,Widget C,Distributor,Alice,60,33.95,0.08,1874.04
2024-06-23,West,Widget D,Distributor,Alice,7,31.72,0.09,202.06
2024-05-24,North,Widget D,Retail,Eva,5,37.85,0.11,168.43
2024-09-15,South,Widget B,Online,Eva,84,38.04,0.04,3067.55
2024-09-20,South,Widget A,Distributor,Bob,74,21.08,0.07,1450.73
2024-11-03,North,Widget A,Online,Eva,70,11.09,0.0,776.3
2024-03-14,East,Widget C,Retail,Eva,60,39.53,0.27,1731.41
2024-07-02,North,Widget C,Retail,Charlie,66,42.77,0.0,2822.82
2024-02-03,North,Widget C,Distributor,Derek,70,23.96,0.03,1626.88
2024-12-30,East,Widget D,Retail,Eva,94,13.59,0.09,1162.49
2024-01-12,South,Widget B,Distributor,Charlie,97,19.16,0.04,1784.18
2024-01-24,East,Widget A,Distributor,Alice,87,16.27,0.01,1401.34
2024-08-07,East,Widget A,Online,Derek,90,35.3,0.02,3113.46
2024-01-03,South,Widget A,Distributor,Eva,16,26.05,0.17,345.94
2024-10-24,North,Widget B,Online,Bob,96,39.04,0.02,3672.88
2024-12-05,South,Widget A,Distributor,Alice,89,20.16,0.15,1525.1
2024-11-25,East,Widget C,Retail,Charlie,33,31.96,0.14,907.02
2024-03-27,North,Widget D,Retail,Eva,24,38.05,0.06,858.41
2024-09-16,West,Widget B,Retail,Bob,79,10.91,0.16,723.99
2024-02-25,East,Widget A,Distributor,Alice,34,10.48,0.2,285.06
2024-12-10,South,Widget C,Online,Bob,30,44.85,0.05,1278.22
2024-12-24,South,Widget A,Online,Eva,73,48.84,0.11,3173.13
2024-04-04,South,Widget C,Online,Eva,7,17.25,0.27,88.15
2024-04-18,West,Widget D,Online,Eva,33,25.23,0.2,666.07
2024-05-01,South,Widget A,Retail,Charlie,89,35.11,0.14,2687.32
2024-09-05,North,Widget B,Online,Derek,59,20.37,0.11,1069.63
2024-04-14,South,Widget A,Online,Derek,53,12.57,0.27,486.33
2024-03-27,North,Widget B,Online,Charlie,52,29.65,0.17,1279.69
2024-07-09,North,Widget D,Retail,Bob,17,43.06,0.22,570.98
2024-05-16,West,Widget C,Retail,Bob,77,34.32,0.15,2246.24
2024-06-06,West,Widget B,Distributor,Derek,75,46.93,0.19,2851.0
2024-08-13,East,Widget B,Retail,Alice,95,46.19,0.24,3334.92
2024-01-25,West,Widget A,Online,Bob,74,11.74,0.27,634.19
2024-06-26,North,Widget D,Online,Derek,82,45.49,0.16,3133.35
2024-02-09,South,Widget B,Online,Eva,11,27.74,0.09,277.68
2024-07-08,East,Widget A,Online,Derek,85,21.19,0.16,1512.97
2024-06-03,East,Widget D,Retail,Derek,95,20.63,0.02,1920.65
2024-04-04,South,Widget C,Retail,Alice,87,37.29,0.1,2919.81
2024-10-21,South,Widget D,Distributor,Derek,40,23.48,0.19,760.75
2024-11-09,North,Widget C,Online,Charlie,13,21.11,0.29,194.85
2024-10-29,East,Widget B,Retail,Eva,97,27.18,0.22,2056.44
2024-10-10,South,Widget B,Online,Alice,93,14.17,0.13,1146.49
2024-03-18,South,Widget B,Retail,Eva,38,48.16,0.06,1720.28
2024-04-05,East,Widget D,Online,Eva,87,24.06,0.19,1695.51
2024-10-29,East,Widget B,Retail,Derek,72,32.54,0.23,1804.02
2024-08-12,East,Widget B,Distributor,Charlie,67,12.03,0.24,612.57
2024-07-01,North,Widget B,Distributor,Derek,45,18.32,0.15,700.74
2024-07-03,East,Widget A,Retail,Alice,16,16.65,0.27,194.47
2024-11-09,West,Widget D,Distributor,Alice,29,13.17,0.17,317.0
2024-03-17,East,Widget D,Distributor,Bob,69,29.0,0.1,1800.9
2024-10-19,North,Widget C,Online,Alice,4,22.28,0.15,75.75
2024-01-24,South,Widget A,Online,Eva,25,17.17,0.15,364.86
2024-08-14,West,Widget B,Distributor,Bob,53,21.34,0.03,1097.09
2024-06-28,East,Widget C,Retail,Derek,14,36.7,0.03,498.39
2024-04-27,East,Widget A,Online,Bob,60,24.43,0.26,1084.69
2024-08-15,West,Widget D,Retail,Charlie,25,43.86,0.29,778.52
2024-04-08,East,Widget D,Online,Alice,37,31.14,0.25,864.14
2024-12-08,West,Widget B,Online,Alice,52,39.03,0.02,1988.97
2024-07-19,West,Widget C,Distributor,Alice,98,12.95,0.29,901.06
2024-03-05,West,Widget A,Retail,Charlie,28,17.39,0.05,462.57
2024-10-19,East,Widget A,Online,Derek,83,11.93,0.12,871.37
2024-03-30,South,Widget C,Retail,Charlie,72,42.32,0.14,2620.45
2024-12-27,West,Widget B,Distributor,Derek,52,29.31,0.12,1341.23
2024-09-02,South,Widget C,Online,Derek,41,32.85,0.27,983.2
2024-05-06,North,Widget C,Distributor,Alice,32,49.74,0.07,1480.26
2024-10-23,East,Widget B,Distributor,Charlie,9,39.98,0.22,280.66
2024-01-26,North,Widget A,Online,Charlie,9,29.02,0.1,235.06
2024-11-03,East,Widget A,Online,Derek,48,24.87,0.15,1014.7
2024-12-08,South,Widget B,Online,Derek,9,22.86,0.15,174.88
2024-02-07,East,Widget C,Online,Derek,62,23.07,0.12,1258.7
2024-04-11,West,Widget D,Online,Bob,7,41.83,0.08,269.39
2024-12-28,North,Widget C,Online,Derek,82,35.41,0.19,2351.93
2024-09-25,South,Widget B,Retail,Charlie,38,49.89,0.23,1459.78
2024-08-12,South,Widget A,Online,Derek,29,19.1,0.23,426.5
2024-09-17,South,Widget C,Online,Eva,71,20.32,0.28,1038.76
2024-02-21,North,Widget D,Retail,Derek,24,31.1,0.09,679.22
2024-05-16,East,Widget B,Retail,Charlie,17,13.23,0.06,211.42
2024-02-02,North,Widget C,Distributor,Bob,61,24.4,0.19,1205.6
2024-07-31,West,Widget D,Retail,Derek,2,20.29,0.15,34.49
2024-01-21,South,Widget C,Retail,Eva,1,20.31,0.08,18.69
2024-05-29,North,Widget D,Retail,Derek,83,11.49,0.07,886.91
2024-02-02,East,Widget A,Online,Bob,72,18.36,0.1,1189.73
2024-11-25,West,Widget D,Distributor,Alice,59,45.99,0.07,2523.47
2024-02-04,East,Widget C,Online,Eva,67,28.32,0.22,1480.0
2024-04-14,South,Widget D,Retail,Charlie,18,24.44,0.22,343.14
2024-10-29,East,Widget C,Online,Eva,56,44.27,0.04,2379.96
2024-05-16,South,Widget D,Distributor,Eva,56,38.22,0.01,2118.92
2024-10-27,East,Widget B,Distributor,Eva,40,39.84,0.07,1482.05
2024-07-11,West,Widget C,Online,Charlie,49,47.69,0.13,2033.02
2024-09-08,East,Widget C,Distributor,Charlie,11,31.53,0.18,284.4
2024-06-16,West,Widget A,Distributor,Charlie,30,39.45,0.05,1124.32
2024-11-13,North,Widget A,Retail,Derek,45,30.66,0.02,1352.11
2024-07-09,East,Widget A,Retail,Charlie,47,19.89,0.21,738.52
2024-12-22,East,Widget C,Online,Charlie,7,49.41,0.09,314.74
2024-04-07,West,Widget B,Distributor,Alice,31,23.17,0.22,560.25
2024-06-22,West,Widget A,Retail,Alice,68,47.52,0.2,2585.09
2024-09-10,South,Widget A,Online,Charlie,22,20.55,0.17,375.24
2024-12-23,North,Widget A,Distributor,Derek,35,37.89,0.26,981.35
2024-02-27,East,Widget B,Retail,Bob,56,48.48,0.11,2416.24
2024-04-12,East,Widget D,Retail,Eva,60,48.38,0.24,2206.13
2024-12-01,South,Widget A,Retail,Bob,96,26.27,0.11,2244.51
2024-11-14,South,Widget D,Distributor,Charlie,29,16.65,0.04,463.54
2024-05-09,South,Widget A,Distributor,Alice,19,31.26,0.22,463.27
2024-04-03,South,Widget D,Online,Derek,32,49.59,0.2,1269.5
2024-03-01,South,Widget B,Retail,Alice,81,38.47,0.08,2866.78
2024-08-22,South,Widget C,Retail,Bob,2,29.06,0.13,50.56
2024-11-21,North,Widget C,Distributor,Eva,39,26.24,0.27,747.05
2024-08-21,South,Widget D,Retail,Alice,14,24.84,0.29,246.91
2024-08-08,South,Widget C,Distributor,Charlie,36,40.26,0.2,1159.49
2024-02-13,East,Widget C,Distributor,Eva,91,10.81,0.17,816.48
2024-03-26,East,Widget A,Distributor,Eva,77,17.14,0.13,1148.21
2024-09-12,North,Widget A,Online,Derek,74,13.79,0.17,846.98
2024-09-13,East,Widget A,Online,Eva,66,24.64,0.06,1528.67
2024-12-26,East,Widget B,Online,Derek,31,34.01,0.17,875.08
2024-09-04,South,Widget A,Distributor,Derek,34,37.71,0.06,1205.21
2024-06-03,South,Widget D,Online,Derek,65,27.37,0.21,1405.45
2024-01-24,North,Widget D,Online,Derek,11,27.14,0.02,292.57
2024-01-25,North,Widget D,Distributor,Charlie,52,36.79,0.2,1530.46
2024-11-05,North,Widget D,Distributor,Derek,20,33.11,0.09,602.6
2024-03-03,West,Widget D,Distributor,Derek,48,12.11,0.28,418.52
2024-05-25,West,Widget B,Distributor,Charlie,65,48.33,0.18,2575.99
2024-04-12,South,Widget B,Retail,Derek,85,19.67,0.06,1571.63
2024-09-03,West,Widget B,Distributor,Alice,97,45.42,0.08,4053.28
2024-08-08,East,Widget C,Retail,Charlie,5,14.07,0.17,58.39
2024-09-09,East,Widget A,Online,Eva,40,33.46,0.12,1177.79
2024-01-04,West,Widget C,Retail,Charlie,93,28.97,0.08,2478.67
2024-03-30,North,Widget C,Retail,Eva,26,21.03,0.09,497.57
2024-08-24,South,Widget D,Online,Alice,47,27.87,0.1,1178.9
2024-04-28,East,Widget D,Online,Charlie,2,12.97,0.1,23.35
2024-07-16,East,Widget C,Retail,Alice,78,30.26,0.29,1675.8
2024-05-25,East,Widget C,Online,Charlie,66,23.02,0.01,1504.13
2024-12-01,West,Widget B,Distributor,Eva,98,49.93,0.03,4746.35
2024-06-23,South,Widget A,Retail,Derek,6,19.14,0.01,113.69
2024-09-13,East,Widget C,Retail,Eva,57,38.92,0.16,1863.49
2024-11-14,West,Widget A,Online,Eva,21,21.19,0.02,436.09
2024-12-12,West,Widget D,Retail,Eva,91,20.41,0.22,1448.7
2024-11-01,East,Widget A,Online,Alice,87,20.31,0.09,1607.94
2024-05-21,South,Widget C,Online,Eva,50,14.32,0.04,687.36
2024-07-22,South,Widget B,Retail,Eva,66,13.92,0.14,790.1
2024-01-29,West,Widget A,Distributor,Alice,97,39.63,0.12,3382.82
2024-11-21,East,Widget D,Online,Derek,74,31.7,0.29,1665.52
2024-08-30,East,Widget B,Online,Charlie,8,22.27,0.27,130.06
2024-07-06,North,Widget D,Distributor,Eva,83,36.89,0.01,3031.25
2024-06-05,East,Widget D,Retail,Derek,76,28.13,0.24,1624.79
2024-04-08,West,Widget C,Online,Derek,31,25.42,0.01,780.14
2024-01-08,West,Widget C,Distributor,Eva,34,21.87,0.29,527.94
2024-03-02,South,Widget A,Online,Alice,42,29.7,0.16,1047.82
2024-12-22,South,Widget C,Distributor,Derek,28,21.92,0.26,454.18
2024-07-05,North,Widget A,Distributor,Eva,46,39.3,0.0,1807.8
2024-08-05,West,Widget C,Distributor,Derek,29,40.42,0.11,1043.24
2024-01-10,West,Widget A,Online,Charlie,61,36.98,0.11,2007.64
2024-08-22,East,Widget C,Distributor,Charlie,30,40.21,0.22,940.91
2024-12-25,North,Widget C,Distributor,Eva,67,25.67,0.16,1444.71
2024-02-20,West,Widget A,Retail,Charlie,27,23.42,0.11,562.78
2024-05-06,East,Widget B,Distributor,Eva,60,12.74,0.26,565.66
2024-03-02,West,Widget B,Retail,Derek,63,17.86,0.06,1057.67
2024-04-10,East,Widget D,Online,Eva,77,11.49,0.05,840.49
2024-09-17,East,Widget B,Distributor,Alice,21,28.27,0.1,534.3
2024-10-06,West,Widget C,Retail,Charlie,54,44.09,0.04,2285.63
2024-09-07,North,Widget C,Retail,Bob,60,18.56,0.03,1080.19
2024-05-28,East,Widget D,Online,Derek,70,45.81,0.17,2661.56
2024-10-04,South,Widget B,Retail,Bob,26,28.7,0.29,529.8
2024-10-01,South,Widget A,Retail,Charlie,31,46.71,0.0,1448.01
2024-06-14,West,Widget B,Distributor,Bob,24,37.68,0.06,850.06
2024-01-16,North,Widget D,Retail,Derek,36,42.9,0.23,1189.19
2024-10-24,South,Widget A,Online,Charlie,30,20.17,0.01,599.05
2024-02-22,West,Widget A,Online,Bob,77,12.88,0.1,892.58
2024-11-06,East,Widget C,Online,Bob,69,23.66,0.1,1469.29
2024-07-01,South,Widget C,Distributor,Eva,4,23.11,0.1,83.2
2024-11-24,South,Widget C,Retail,Alice,94,18.99,0.24,1356.65
2024-11-19,West,Widget C,Distributor,Alice,71,23.45,0.08,1531.75
2024-06-18,South,Widget A,Online,Charlie,45,15.91,0.23,551.28
2024-04-08,West,Widget A,Retail,Charlie,93,10.17,0.24,718.82
2024-06-03,East,Widget B,Retail,Derek,49,18.17,0.06,836.91
2024-12-28,North,Widget D,Retail,Alice,74,46.27,0.27,2499.51
2024-08-05,East,Widget B,Retail,Charlie,61,31.28,0.29,1354.74
2024-04-04,East,Widget D,Retail,Bob,88,10.93,0.29,682.91
2024-05-07,East,Widget A,Online,Alice,88,40.65,0.12,3147.94
2024-03-14,East,Widget D,Retail,Charlie,93,10.01,0.27,679.58
2024-01-26,East,Widget B,Distributor,Alice,35,20.48,0.3,501.76
2024-07-29,South,Widget D,Retail,Derek,73,10.27,0.29,532.29
2024-01-29,East,Widget B,Retail,Bob,31,42.84,0.03,1288.2
2024-05-12,South,Widget C,Distributor,Charlie,79,36.47,0.02,2823.51
2024-02-22,South,Widget C,Distributor,Alice,36,19.69,0.1,637.96
2024-05-16,East,Widget D,Retail,Derek,60,11.29,0.27,494.5
2024-07-24,South,Widget A,Online,Derek,79,49.34,0.18,3196.25
2024-06-22,North,Widget C,Distributor,Eva,15,43.68,0.09,596.23
2024-01-15,South,Widget B,Distributor,Eva,12,25.08,0.21,237.76
2024-09-04,West,Widget A,Distributor,Charlie,93,31.54,0.3,2053.25
2024-02-21,South,Widget B,Distributor,Alice,3,14.99,0.25,33.73
2024-02-08,South,Widget A,Distributor,Bob,80,23.0,0.11,1637.6
2024-01-26,West,Widget D,Retail,Derek,85,48.65,0.08,3804.43
2024-05-07,West,Widget A,Retail,Charlie,19,36.57,0.26,514.17
2024-03-11,West,Widget C,Distributor,Alice,86,38.47,0.02,3242.25
2024-01-19,East,Widget C,Distributor,Alice,60,39.88,0.17,1986.02
2024-05-26,South,Widget A,Distributor,Derek,49,20.45,0.1,901.84
2024-07-27,East,Widget C,Distributor,Derek,31,45.34,0.12,1236.88
2024-01-13,West,Widget D,Retail,Bob,52,10.53,0.17,454.47
2024-10-09,South,Widget D,Retail,Charlie,21,21.96,0.18,378.15
2024-02-02,South,Widget A,Distributor,Derek,65,41.45,0.24,2047.63
2024-08-15,East,Widget B,Distributor,Bob,90,41.2,0.28,2669.76
2024-02-25,North,Widget B,Online,Alice,17,34.43,0.14,503.37
2024-12-20,West,Widget D,Distributor,Charlie,96,24.17,0.29,1647.43
2024-10-24,East,Widget D,Online,Charlie,50,29.65,0.11,1319.42
2024-04-04,North,Widget D,Retail,Charlie,16,12.52,0.12,176.28
2024-08-26,South,Widget A,Retail,Derek,56,49.23,0.06,2591.47
2024-06-06,South,Widget D,Online,Eva,55,35.11,0.18,1583.46
2024-05-17,South,Widget D,Online,Eva,62,20.38,0.14,1086.66
2024-06-03,South,Widget B,Online,Charlie,57,45.05,0.16,2156.99
2024-03-17,East,Widget A,Online,Bob,79,17.76,0.03,1360.95
2024-05-21,East,Widget B,Retail,Alice,68,18.0,0.19,991.44
2024-11-15,West,Widget D,Retail,Alice,47,10.94,0.13,447.34
2024-07-26,North,Widget A,Retail,Eva,74,38.21,0.13,2459.96
2024-04-10,North,Widget C,Distributor,Eva,58,35.94,0.28,1500.85
2024-07-19,West,Widget D,Distributor,Bob,32,12.2,0.1,351.36
2024-05-06,North,Widget B,Online,Alice,75,49.09,0.11,3276.76
2024-10-11,North,Widget D,Distributor,Charlie,26,32.72,0.03,825.2
2024-07-31,South,Widget B,Retail,Charlie,72,48.27,0.22,2710.84
2024-06-15,South,Widget C,Distributor,Derek,68,27.09,0.19,1492.12
2024-07-07,East,Widget D,Online,Charlie,73,26.53,0.18,1588.09
2024-02-04,South,Widget C,Distributor,Bob,56,24.17,0.16,1136.96
2024-02-07,West,Widget A,Retail,Alice,50,43.75,0.17,1815.62
2024-09-17,West,Widget C,Distributor,Bob,60,39.08,0.28,1688.26
2024-06-26,East,Widget A,Distributor,Eva,16,46.2,0.08,680.06
2024-09-02,North,Widget D,Online,Eva,81,33.3,0.28,1942.06
2024-01-15,West,Widget C,Online,Derek,3,42.65,0.07,118.99
2024-05-08,East,Widget C,Retail,Derek,93,18.69,0.22,1355.77
2024-08-06,East,Widget C,Online,Bob,19,21.25,0.03,391.64
2024-08-16,North,Widget C,Retail,Derek,8,48.95,0.12,344.61
2024-12-16,North,Widget C,Distributor,Derek,95,40.49,0.02,3769.62
2024-07-07,East,Widget D,Distributor,Charlie,92,13.2,0.28,874.37
2024-03-22,East,Widget A,Online,Eva,81,13.45,0.06,1024.08
2024-10-20,South,Widget B,Distributor,Bob,52,32.52,0.22,1319.01
2024-05-29,North,Widget C,Distributor,Eva,91,20.91,0.17,1579.33
2024-11-12,West,Widget A,Retail,Charlie,64,35.72,0.24,1737.42
2024-12-26,East,Widget A,Retail,Eva,36,34.74,0.18,1025.52
2024-07-04,North,Widget B,Distributor,Charlie,74,43.18,0.22,2492.35
2024-04-05,South,Widget C,Online,Bob,99,17.22,0.21,1346.78
2024-06-18,East,Widget A,Distributor,Derek,58,13.0,0.22,588.12
2024-04-29,West,Widget B,Distributor,Bob,26,35.54,0.23,711.51
2024-01-12,West,Widget C,Retail,Bob,81,13.86,0.27,819.54
2024-08-14,East,Widget A,Retail,Alice,7,42.71,0.17,248.15
2024-01-26,East,Widget B,Retail,Eva,47,10.44,0.27,358.2
2024-06-26,North,Widget D,Retail,Derek,54,34.4,0.01,1839.02
2024-08-02,South,Widget D,Distributor,Eva,89,29.14,0.01,2567.53
2024-02-03,North,Widget A,Distributor,Charlie,50,44.9,0.28,1616.4
2024-07-25,East,Widget A,Distributor,Bob,40,26.02,0.23,801.42
2024-10-16,South,Widget C,Distributor,Bob,4,31.96,0.08,117.61
2024-02-16,South,Widget A,Retail,Derek,27,12.76,0.03,334.18
2024-07-10,North,Widget C,Retail,Eva,61,25.99,0.22,1236.6
2024-05-19,North,Widget A,Retail,Derek,6,25.69,0.14,132.56
2024-09-22,North,Widget C,Retail,Eva,95,23.54,0.05,2124.48
2024-09-29,East,Widget B,Online,Alice,72,26.45,0.07,1771.09
2024-03-20,North,Widget A,Online,Charlie,64,28.79,0.13,1603.03
2024-06-14,East,Widget A,Retail,Derek,46,46.81,0.21,1701.08
2024-12-19,North,Widget D,Retail,Alice,18,19.85,0.15,303.7
2024-06-01,West,Widget A,Online,Bob,29,33.73,0.22,762.97
2024-04-11,West,Widget D,Distributor,Alice,74,22.77,0.09,1533.33
2024-02-12,East,Widget A,Distributor,Eva,53,37.77,0.16,1681.52
2024-05-04,North,Widget A,Online,Eva,30,12.16,0.16,306.43
2024-09-30,South,Widget A,Online,Derek,17,41.75,0.14,610.38
2024-08-19,West,Widget C,Online,Derek,81,17.22,0.06,1311.13
2024-04-03,East,Widget C,Retail,Derek,56,39.26,0.13,1912.75
2024-09-02,East,Widget D,Distributor,Bob,99,31.59,0.22,2439.38
2024-06-14,West,Widget C,Retail,Derek,91,40.31,0.12,3228.02
2024-04-10,West,Widget B,Distributor,Alice,48,43.0,0.02,2022.72
2024-06-02,West,Widget B,Distributor,Bob,2,15.6,0.19,25.27
2024-03-13,South,Widget C,Online,Eva,91,40.27,0.16,3078.24
2024-03-23,North,Widget D,Distributor,Eva,51,27.17,0.05,1316.39
2024-11-15,North,Widget A,Retail,Bob,70,43.68,0.13,2660.11
2024-04-14,East,Widget A,Distributor,Bob,47,23.56,0.15,941.22
2024-04-04,East,Widget B,Distributor,Charlie,87,29.93,0.13,2265.4
2024-01-19,North,Widget C,Online,Charlie,61,33.9,0.19,1675.0
2024-12-24,East,Widget D,Online,Eva,95,13.88,0.24,1002.14
2024-07-30,West,Widget B,Retail,Charlie,52,19.31,0.08,923.79
2024-10-22,North,Widget C,Distributor,Eva,37,27.93,0.29,733.72
2024-10-06,East,Widget A,Retail,Eva,8,19.09,0.22,119.12
2024-01-21,East,Widget D,Online,Eva,44,13.67,0.1,541.33
2024-04-10,East,Widget A,Retail,Charlie,27,14.65,0.25,296.66
2024-10-11,North,Widget A,Online,Eva,62,24.5,0.2,1215.2
2024-08-11,North,Widget A,Distributor,Alice,5,16.0,0.18,65.6
2024-04-23,West,Widget D,Online,Bob,40,28.07,0.29,797.19
2024-05-06,South,Widget D,Distributor,Eva,90,44.85,0.19,3269.56
2024-08-31,West,Widget B,Online,Bob,1,23.29,0.08,21.43
2024-04-13,East,Widget B,Retail,Derek,50,24.8,0.06,1165.6
2024-12-10,South,Widget A,Distributor,Eva,40,11.87,0.07,441.56
2024-01-14,South,Widget D,Retail,Alice,62,29.28,0.27,1325.21
2024-11-04,West,Widget D,Distributor,Alice,80,18.0,0.22,1123.2
2024-04-12,South,Widget A,Distributor,Derek,65,30.09,0.25,1466.89
2024-02-14,South,Widget D,Online,Alice,30,23.59,0.19,573.24
2024-09-12,South,Widget D,Distributor,Eva,4,36.78,0.04,141.24
2024-02-28,South,Widget B,Retail,Bob,50,46.45,0.08,2136.7
2024-01-17,East,Widget A,Retail,Charlie,70,11.1,0.04,745.92
2024-07-16,North,Widget C,Online,Charlie,50,16.06,0.12,706.64
2024-05-14,South,Widget B,Retail,Bob,19,29.96,0.03,552.16
2024-08-07,South,Widget D,Online,Alice,29,39.87,0.22,901.86
2024-07-17,South,Widget A,Retail,Derek,83,19.17,0.16,1336.53
2024-08-24,North,Widget D,Retail,Derek,15,11.64,0.08,160.63
